0,0.1,0.1,0.1,0.1,0.1,
1,0.0544444,0.0724242,0.0615152,0.080202,0.0644444,
2,0.0143541,0.0503497,0.0398601,0.0562344,0.020202,
3,0.00769231,0.0431624,0.0416667,0.0281573,0.0142857,
4,0.02,0.0563636,0.0454545,0.0255892,0.0214286,
5,0.0444444,0.0563636,0.0272727,0.0487879,0,
6,0.0555556,0.0802139,0.0235294,0.0411765,0,
7,0.0727273,0.0955556,0.0166667,0.0277778,0,
8,0.0727273,0.116667,0.00555556,0.0277778,0,
9,0.1,0.128333,0.01,0.045,0,
