1,3,10,1
1,3,9,1
1,4,9,1
1,4,8,1
1,4,9,1
1,4,8,1
1,4,9,1
1,4,8,1
1,4,9,1
1,4,8,1
1,4,9,1
1,4,8,1
1,4,8,2
2,4,8,2
3,4,8,2
3,4,7,2
3,3,7,2
4,3,7,2
5,3,7,2
4,3,7,2
4,3,6,2
4,3,5,2
5,3,5,2
6,3,5,2
6,3,4,2
6,3,5,2
7,3,5,2
7,3,5,3
7,2,5,3
7,2,5,4
8,2,5,4
8,2,6,4
8,2,6,3
9,2,6,3
9,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
10,2,7,3
