1,0,0.
1,1,0.1839058962147552
1,2,0.3017392897529495
1,3,0.38532874628975
1,4,0.4475942555624574
1,5,0.4948855868019924
1,6,0.5306100514260849
1,7,0.5566173060918371
1,8,0.5738200567762028
1,9,0.5825051890441385
2,0,0.
2,1,0.1449044479450302
2,2,0.24898999372605304
2,3,0.3277615815115185
2,4,0.38901992115902656
2,5,0.4370694859613386
2,6,0.4743441376710979
2,7,0.5021347510925898
2,8,0.5209437328020444
2,9,0.5306634124944849
3,0,0.
3,1,0.12018941935805197
3,2,0.2125079297204366
3,3,0.28557827394848584
3,4,0.3443189697002342
3,5,0.39163561492663945
3,6,0.4291907176226781
3,7,0.45778058535517935
3,8,0.47752069403262415
3,9,0.48792590116039547
4,0,0.
4,1,0.10341854877684603
4,2,0.18628198241216606
4,3,0.25396773573902387
4,4,0.30977702031902954
4,5,0.3557230162704742
4,6,0.39291945054288724
4,7,0.42177109223691467
4,8,0.4420553640553614
4,9,0.4529374971352814
5,0,0.
5,1,0.09165116229418999
5,2,0.1671112015462367
5,3,0.23013159459251978
5,4,0.2831123471095761
5,5,0.3275289319052303
5,6,0.3641373505107918
5,7,0.3930530885301872
5,8,0.41375569343032664
5,9,0.425056544406723
6,0,0.
6,1,0.08332359997856469
6,2,0.15313964180160736
6,3,0.21235797569275697
6,4,0.26289185950746985
6,5,0.3059265607491894
6,6,0.3420265924331022
6,7,0.3711282784073519
6,8,0.3924465750475132
6,9,0.4043522569390561
7,0,0.
7,1,0.07752239574022896
7,2,0.1432265285368373
7,3,0.19957015155074298
7,4,0.248218855369366
7,5,0.290241958652436
7,6,0.32617099757910667
7,7,0.35592310719291503
7,8,0.37855151972147016
7,9,0.3918039253565049
8,0,0.
8,1,0.07367257300772724
8,2,0.13663869451308855
8,3,0.19108324027550985
8,4,0.2385508277200638
8,5,0.2801100556544961
8,6,0.3164109427389386
8,7,0.3476092163206644
8,8,0.37300700492972494
8,9,0.38989338892739184
9,0,0.
9,1,0.07138535283989096
9,2,0.13288344907286098
9,3,0.18645899073068334
9,4,0.2335814372385557
9,5,0.2753732220635177
9,6,0.3127074037602184
9,7,0.34627388888143373
9,8,0.37662548218763436
9,9,0.40421062065699054
